"Mês Ano";"Área de atuação (Função)";"Subfunção";"Órgão Superior";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"03/2025";"12 - Educação";"363 - Ensino profissional";"26000 - Ministério da Educação";"642.384.494,04";"1.096.033.975,38";"1.084.490.309,03";"144.419.058,74";
"03/2025";"10 - Saúde";"302 - Assistência hospitalar e ambulatorial";"26000 - Ministério da Educação";"297.533.543,63";"229.803.687,46";"204.815.300,29";"98.329.789,92";
"04/2025";"05 - Defesa nacional";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"45.000,00";
"04/2025";"04 - Administração";"541 - Preservação e conservação ambiental";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.883.624,79";
"04/2025";"04 - Administração";"391 - Patrimônio histórico, artístico e arqueológico";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"10.400,00";
"04/2025";"06 - Segurança pública";"422 - Direitos individuais, coletivos e difusos";"26000 - Ministério da Educação";"1.220.004,00";"1.220.004,00";"0,00";"0,00";
"04/2025";"04 - Administração";"131 - Comunicação social";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"170,82";
"04/2025";"05 - Defesa nacional";"331 - Proteção e benefícios ao trabalhador";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"17.809,69";
"04/2025";"25 - Energia";"665 - Normalização e qualidade";"26000 - Ministério da Educação";"66.000,00";"66.000,00";"0,00";"0,00";
"04/2025";"04 - Administração";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"41.462,26";
"04/2025";"19 - Ciência e Tecnologia";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"200.000,00";"200.000,00";"0,00";"0,00";
"04/2025";"26 - Transporte";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"3.061.738,41";"0,00";"0,00";"206.630,17";
"04/2025";"10 - Saúde";"541 - Preservação e conservação ambiental";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"29.000,00";
"04/2025";"10 - Saúde";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"5.108,68";
"04/2025";"15 - Urbanismo";"451 - infra-estrutura urbana";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"393,90";
"04/2025";"27 - Desporto e lazer";"812 - Desporto comunitário";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"129.463,62";
"04/2025";"08 - Assistência social";"306 - Alimentação e nutrição";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"0,33";
"04/2025";"18 - Gestão ambiental";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"0,00";"54.100,00";"62.500,00";"0,00";
"04/2025";"05 - Defesa nacional";"153 - Defesa terrestre";"26000 - Ministério da Educação";"243.766,00";"243.766,00";"243.766,00";"0,00";
"04/2025";"10 - Saúde";"512 - Saneamento básico urbano";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"10.497,04";
"04/2025";"05 - Defesa nacional";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"2.760,00";"0,00";"0,00";"0,00";
"04/2025";"08 - Assistência social";"422 - Direitos individuais, coletivos e difusos";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"161.800,00";
"04/2025";"18 - Gestão ambiental";"512 - Saneamento básico urbano";"26000 - Ministério da Educação";"54.000,00";"0,00";"0,00";"0,00";
"04/2025";"10 - Saúde";"126 - Tecnologia da informação";"26000 - Ministério da Educação";"4.703.360,42";"0,00";"0,00";"4.000.000,00";
"04/2025";"01 - Legislativa";"031 - Ação legislativa";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"26.025,41";
"04/2025";"04 - Administração";"124 - Controle interno";"26000 - Ministério da Educação";"5.950,10";"0,00";"0,00";"7.093,93";
"04/2025";"26 - Transporte";"782 - Transporte rodoviário";"26000 - Ministério da Educação";"1.047.464,08";"1.047.464,08";"1.047.464,08";"0,00";
"04/2025";"12 - Educação";"211 - Relações diplomáticas";"26000 - Ministério da Educação";"403.284,89";"0,00";"0,00";"0,00";
"04/2025";"05 - Defesa nacional";"152 - Defesa naval";"26000 - Ministério da Educação";"600.000,00";"0,00";"0,00";"0,00";
"04/2025";"27 - Desporto e lazer";"811 - Desporto de rendimento";"26000 - Ministério da Educação";"0,00";"578.000,00";"0,00";"12.812,49";
"04/2025";"18 - Gestão ambiental";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"0,00";
"04/2025";"14 - Direitos da cidadania";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"707.306,92";
"04/2025";"12 - Educação";"301 - Atenção básica";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"22.863,66";
"04/2025";"10 - Saúde";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"27.875,18";
"04/2025";"06 - Segurança pública";"122 - Administração geral";"26000 - Ministério da Educação";"821.571,98";"455.546,98";"0,00";"252.599,91";
"04/2025";"20 - Agricultura";"122 - Administração geral";"26000 - Ministério da Educação";"5.666.000,00";"2.433.247,89";"2.031.844,66";"900.050,00";
"04/2025";"22 - Indústria";"664 - Propriedade industrial";"26000 - Ministério da Educação";"10.499,76";"10.499,76";"0,00";"0,00";
"04/2025";"23 - Comércio e serviços";"695 - Turismo";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"4.459,79";
"04/2025";"22 - Indústria";"544 - Recursos hídricos";"26000 - Ministério da Educação";"7.984,80";"0,00";"0,00";"0,00";
"04/2025";"15 - Urbanismo";"182 - Defesa civil";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"10.836,77";
"04/2025";"14 - Direitos da cidadania";"241 - Assistência ao idoso";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"17.595,97";
"04/2025";"04 - Administração";"722 - Telecomunicações";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"20.000,00";
"04/2025";"04 - Administração";"126 - Tecnologia da informação";"26000 - Ministério da Educação";"542.304,00";"0,00";"0,00";"0,00";
"04/2025";"18 - Gestão ambiental";"543 - Recuperação de áreas degradadas";"26000 - Ministério da Educação";"5.323,20";"13.309,00";"0,00";"0,00";
"04/2025";"24 - Comunicações";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"300.000,00";"300.000,00";"0,00";
"04/2025";"14 - Direitos da cidadania";"423 - Assistência aos povos indígenas";"26000 - Ministério da Educação";"515.159,00";"0,00";"0,00";"6.462.905,44";
"04/2025";"10 - Saúde";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"1.627.200,00";"1.627.200,00";"0,00";"444.713,26";
"04/2025";"26 - Transporte";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"69.206,30";
"04/2025";"18 - Gestão ambiental";"541 - Preservação e conservação ambiental";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"833.072,43";
"04/2025";"26 - Transporte";"781 - Transporte aéreo";"26000 - Ministério da Educação";"70.205,40";"70.205,00";"70.205,00";"0,00";
"04/2025";"12 - Educação";"694 - Serviços financeiros";"26000 - Ministério da Educação";"0,00";"308.572.014,83";"308.214.191,03";"0,00";
"04/2025";"07 - Relações exteriores";"392 - Difusão cultural";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.150,00";
"04/2025";"21 - Organização agrária";"122 - Administração geral";"26000 - Ministério da Educação";"2.000.000,00";"0,00";"0,00";"3.000.000,00";
"04/2025";"10 - Saúde";"303 - Suporte profilático e terapêutico";"26000 - Ministério da Educação";"0,00";"547.935,50";"0,00";"160.296,52";
"04/2025";"19 - Ciência e Tecnologia";"572 - Desenvolvimento tecnológico e engenharia";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"387.517,07";
"04/2025";"22 - Indústria";"182 - Defesa civil";"26000 - Ministério da Educação";"5.323,20";"0,00";"10.646,40";"0,00";
"04/2025";"24 - Comunicações";"722 - Telecomunicações";"26000 - Ministério da Educação";"200.000,00";"1.800.000,00";"1.800.000,00";"6.750,00";
"04/2025";"07 - Relações exteriores";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"5.240,87";"6.240,83";"0,00";"0,00";
"04/2025";"22 - Indústria";"663 - Mineração";"26000 - Ministério da Educação";"21.292,80";"26.615,00";"29.277,60";"7.486,26";
"04/2025";"04 - Administração";"183 - Informação e inteligência";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"890.625,01";
"04/2025";"19 - Ciência e Tecnologia";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"2.350.000,00";"2.350.000,00";"350.000,00";"573.560,75";
"04/2025";"10 - Saúde";"571 - Desenvolvimento científico";"26000 - Ministério da Educação";"19.905.912,03";"7.112.526,90";"0,00";"5.378.932,62";
"04/2025";"04 - Administração";"127 - Ordenamento territorial";"26000 - Ministério da Educação";"1.499.764,71";"1.379.783,53";"0,00";"92.977,70";
"04/2025";"19 - Ciência e Tecnologia";"571 - Desenvolvimento científico";"26000 - Ministério da Educação";"0,00";"0,00";"262.750,72";"516.958,00";
"04/2025";"10 - Saúde";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"1.473.704,03";"3.473.704,03";"0,00";"2.305.013,24";
"04/2025";"21 - Organização agrária";"127 - Ordenamento territorial";"26000 - Ministério da Educação";"4.259.764,13";"3.720.525,27";"2.500.000,00";"1.056.717,20";
"04/2025";"08 - Assistência social";"244 - Assistência comunitária";"26000 - Ministério da Educação";"5.020.630,53";"3.812.135,92";"0,00";"2.571,20";
"04/2025";"02 - Judiciária";"061 - Ação judiciária";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"89.060,76";
"04/2025";"12 - Educação";"123 - Administração financeira";"26000 - Ministério da Educação";"194.854.341,00";"52.732.774,22";"34.591.570,32";"15.457,02";
"04/2025";"13 - Cultura";"391 - Patrimônio histórico, artístico e arqueológico";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"27.594,62";
"04/2025";"19 - Ciência e Tecnologia";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"147,42";
"04/2025";"25 - Energia";"122 - Administração geral";"26000 - Ministério da Educação";"204.000,00";"0,00";"0,00";"270.000,00";
"04/2025";"15 - Urbanismo";"845 - Outras transferências";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"369.700,00";
"04/2025";"13 - Cultura";"392 - Difusão cultural";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"2.966.104,38";
"04/2025";"14 - Direitos da cidadania";"243 - Assistência à criança e ao adolescente";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"6.694.555,00";
"04/2025";"04 - Administração";"122 - Administração geral";"26000 - Ministério da Educação";"695.438,60";"5.773,60";"0,00";"373.418,72";
"04/2025";"21 - Organização agrária";"631 - Reforma agrária";"26000 - Ministério da Educação";"399.748,30";"0,00";"0,00";"3.852.675,35";
"04/2025";"12 - Educação";"131 - Comunicação social";"26000 - Ministério da Educação";"108.740,00";"44.165,76";"81.112,95";"1.886.038,67";
"04/2025";"10 - Saúde";"122 - Administração geral";"26000 - Ministério da Educação";"1.900.000,00";"1.900.000,00";"0,00";"11.229.197,03";
"04/2025";"10 - Saúde";"305 - Vigilância epidemiológica";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"18.700.285,00";
"04/2025";"04 - Administração";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"243.314,90";"240.757,94";"122.599,67";"39.400,00";
"04/2025";"04 - Administração";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"20.014,41";"22.264,29";"0,00";"92.254,46";
"04/2025";"10 - Saúde";"511 - Saneamento básico rural";"26000 - Ministério da Educação";"7.914.722,50";"0,00";"0,00";"0,00";
"04/2025";"18 - Gestão ambiental";"544 - Recursos hídricos";"26000 - Ministério da Educação";"5.100.657,35";"3.445.137,64";"3.233.018,07";"957.874,12";
"04/2025";"21 - Organização agrária";"608 - Promoção da produção agropecuária";"26000 - Ministério da Educação";"631.262,00";"781.262,00";"372.128,42";"416.978,95";
"04/2025";"12 - Educação";"367 - Educação especial";"26000 - Ministério da Educação";"1.334.772,47";"2.827.813,16";"2.475.937,23";"1.260.646,60";
"04/2025";"14 - Direitos da cidadania";"422 - Direitos individuais, coletivos e difusos";"26000 - Ministério da Educação";"1.520.260,22";"259.695,00";"176.395,00";"2.235.458,28";
"04/2025";"11 - Trabalho";"334 - Fomento ao trabalho";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"9.734,72";
"04/2025";"12 - Educação";"366 - Educação de jovens e adultos";"26000 - Ministério da Educação";"9.167.800,00";"3.520.800,00";"3.520.800,00";"5.184.207,33";
"04/2025";"21 - Organização agrária";"363 - Ensino profissional";"26000 - Ministério da Educação";"182.180,00";"355.957,90";"404.466,73";"2.737.427,97";
"04/2025";"06 - Segurança pública";"181 - Policiamento";"26000 - Ministério da Educação";"150.000,00";"80.000,00";"80.000,00";"1.393.726,99";
"04/2025";"20 - Agricultura";"608 - Promoção da produção agropecuária";"26000 - Ministério da Educação";"8.944.203,11";"909.203,11";"0,00";"21.257.602,09";
"04/2025";"21 - Organização agrária";"606 - Extensão rural";"26000 - Ministério da Educação";"1.417.000,00";"0,00";"0,00";"1.170.132,26";
"04/2025";"20 - Agricultura";"691 - Promoção comercial";"26000 - Ministério da Educação";"35.200,00";"37.500,00";"0,00";"0,00";
"04/2025";"06 - Segurança pública";"421 - Custódia e reintegração social";"26000 - Ministério da Educação";"19.200,00";"0,00";"140.800,00";"2.070.457,81";
"04/2025";"12 - Educação";"846 - Outros encargos especiais";"26000 - Ministério da Educação";"236.686.312,00";"907.853.454,74";"695.720.108,65";"0,00";
"04/2025";"12 - Educação";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"19.434.356,71";"12.465.338,42";"12.094.562,88";"6.876.152,45";
"04/2025";"28 - Encargos especiais";"846 - Outros encargos especiais";"26000 - Ministério da Educação";"6.176.246,41";"5.487.898,80";"5.808.444,53";"128.725,87";
"04/2025";"12 - Educação";"847 - Transferências para a educação básica";"26000 - Ministério da Educação";"408.904.010,65";"4.615.682.040,09";"4.615.682.040,09";"75.291.114,69";
"04/2025";"12 - Educação";"365 - Educação infantil";"26000 - Ministério da Educação";"245.405.545,86";"2.008.664,22";"2.008.664,22";"6.076.590,87";
"04/2025";"10 - Saúde";"301 - Atenção básica";"26000 - Ministério da Educação";"14.648.464,54";"9.985.418,99";"28.044,31";"16.656.315,32";
"04/2025";"02 - Judiciária";"122 - Administração geral";"26000 - Ministério da Educação";"94.523,68";"0,00";"0,00";"56.485,56";
"04/2025";"12 - Educação";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"3.340.655,56";"1.907.389,55";"1.820.546,85";"1.302.081,14";
"04/2025";"12 - Educação";"122 - Administração geral";"26000 - Ministério da Educação";"253.915.743,06";"149.965.887,37";"117.746.512,33";"34.386.870,96";
"04/2025";"09 - Previdência social";"272 - Previdência do regime estatutário";"26000 - Ministério da Educação";"710.406.830,82";"2.143.547.871,15";"1.588.085.527,22";"3.439,11";
"04/2025";"28 - Encargos especiais";"847 - Transferências para a educação básica";"26000 - Ministério da Educação";"0,00";"1.664.336.554,76";"1.664.336.554,76";"0,00";
"04/2025";"12 - Educação";"302 - Assistência hospitalar e ambulatorial";"26000 - Ministério da Educação";"224.793.302,04";"1.113.600.339,74";"1.011.468.751,20";"52.647.778,07";
"04/2025";"12 - Educação";"306 - Alimentação e nutrição";"26000 - Ministério da Educação";"876.410.660,53";"682.082.079,17";"681.979.014,36";"3.135.392,71";
"04/2025";"12 - Educação";"331 - Proteção e benefícios ao trabalhador";"26000 - Ministério da Educação";"265.221.113,07";"465.424.512,92";"469.036.341,41";"218.436,94";
"04/2025";"10 - Saúde";"302 - Assistência hospitalar e ambulatorial";"26000 - Ministério da Educação";"292.736.831,63";"253.317.736,42";"235.325.944,24";"67.410.830,83";
"04/2025";"12 - Educação";"368 - Educação básica";"26000 - Ministério da Educação";"881.397.263,30";"220.389.524,13";"331.841.255,54";"208.951.342,55";
"04/2025";"12 - Educação";"364 - Ensino superior";"26000 - Ministério da Educação";"1.881.761.117,89";"4.063.942.979,50";"3.220.378.790,93";"242.168.028,51";
"04/2025";"12 - Educação";"363 - Ensino profissional";"26000 - Ministério da Educação";"943.022.927,39";"1.604.595.095,81";"1.141.775.146,68";"137.291.055,92";
"05/2025";"15 - Urbanismo";"127 - Ordenamento territorial";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"5.400,00";
"05/2025";"15 - Urbanismo";"182 - Defesa civil";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"83.330,00";
"05/2025";"14 - Direitos da cidadania";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"700.000,00";
"05/2025";"10 - Saúde";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"32.144,95";
"05/2025";"08 - Assistência social";"511 - Saneamento básico rural";"26000 - Ministério da Educação";"2.899.999,40";"0,00";"0,00";"0,00";
"05/2025";"18 - Gestão ambiental";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"64.600,00";"54.100,00";"54.100,00";"0,00";
"05/2025";"10 - Saúde";"126 - Tecnologia da informação";"26000 - Ministério da Educação";"0,00";"3.812.700,62";"0,00";"0,00";
"05/2025";"05 - Defesa nacional";"542 - Controle ambiental";"26000 - Ministério da Educação";"802.418,00";"767.565,78";"0,00";"0,00";
"05/2025";"07 - Relações exteriores";"212 - Cooperação internacional";"26000 - Ministério da Educação";"9.800,00";"0,00";"0,00";"0,00";
"05/2025";"06 - Segurança pública";"182 - Defesa civil";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"315.880,00";
"05/2025";"07 - Relações exteriores";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"1.110,07";"1.110,07";"6.240,83";"0,00";
"05/2025";"18 - Gestão ambiental";"512 - Saneamento básico urbano";"26000 - Ministério da Educação";"8.000,00";"0,00";"0,00";"0,00";
"05/2025";"19 - Ciência e Tecnologia";"122 - Administração geral";"26000 - Ministério da Educação";"2.452,24";"2.452,24";"0,00";"0,00";
"05/2025";"05 - Defesa nacional";"571 - Desenvolvimento científico";"26000 - Ministério da Educação";"1.495,07";"1.495,07";"1.495,07";"0,00";
"05/2025";"05 - Defesa nacional";"331 - Proteção e benefícios ao trabalhador";"26000 - Ministério da Educação";"26.001,22";"26.001,22";"0,00";"0,00";
"05/2025";"20 - Agricultura";"607 - Irrigação";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.108.688,00";
"05/2025";"10 - Saúde";"122 - Administração geral";"26000 - Ministério da Educação";"10.200.000,00";"5.200.000,00";"1.900.000,00";"253.038,83";
"05/2025";"24 - Comunicações";"722 - Telecomunicações";"26000 - Ministério da Educação";"0,00";"200.000,00";"189.200,01";"109.800,00";
"05/2025";"03 - Essencial à justiça";"092 - Representação judicial e extrajudicial";"26000 - Ministério da Educação";"12.740,66";"12.740,66";"0,00";"0,00";
"05/2025";"22 - Indústria";"544 - Recursos hídricos";"26000 - Ministério da Educação";"7.984,80";"10.650,20";"0,00";"0,00";
"05/2025";"19 - Ciência e Tecnologia";"571 - Desenvolvimento científico";"26000 - Ministério da Educação";"55.128,36";"55.177,64";"0,00";"0,00";
"05/2025";"22 - Indústria";"664 - Propriedade industrial";"26000 - Ministério da Educação";"0,00";"0,00";"10.499,76";"0,00";
"05/2025";"12 - Educação";"211 - Relações diplomáticas";"26000 - Ministério da Educação";"- 14.011,73";"105.988,27";"105.988,27";"0,00";
"05/2025";"05 - Defesa nacional";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"90.014,70";"46.774,70";"46.774,70";"0,00";
"05/2025";"20 - Agricultura";"605 - Abastecimento";"26000 - Ministério da Educação";"200.000,00";"0,00";"0,00";"0,00";
"05/2025";"06 - Segurança pública";"122 - Administração geral";"26000 - Ministério da Educação";"8.499,66";"0,00";"455.546,98";"0,00";
"05/2025";"07 - Relações exteriores";"392 - Difusão cultural";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"450,00";
"05/2025";"04 - Administração";"541 - Preservação e conservação ambiental";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"95.000,00";
"05/2025";"04 - Administração";"126 - Tecnologia da informação";"26000 - Ministério da Educação";"0,00";"86.440,00";"64.040,00";"0,00";
"05/2025";"26 - Transporte";"782 - Transporte rodoviário";"26000 - Ministério da Educação";"9.655.409,10";"4.512.603,99";"4.157.603,92";"569.495,00";
"05/2025";"10 - Saúde";"511 - Saneamento básico rural";"26000 - Ministério da Educação";"0,00";"7.914.722,50";"0,00";"1.972.393,19";
"05/2025";"03 - Essencial à justiça";"062 - Defesa do interesse público no processo judiciário";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"2.749,92";
"05/2025";"06 - Segurança pública";"421 - Custódia e reintegração social";"26000 - Ministério da Educação";"0,00";"19.200,00";"19.200,00";"862.200,00";
"05/2025";"18 - Gestão ambiental";"122 - Administração geral";"26000 - Ministério da Educação";"4.053,43";"4.053,42";"0,00";"35.872,00";
"05/2025";"22 - Indústria";"663 - Mineração";"26000 - Ministério da Educação";"21.292,80";"15.968,00";"26.615,00";"0,00";
"05/2025";"08 - Assistência social";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"40.000,00";
"05/2025";"04 - Administração";"127 - Ordenamento territorial";"26000 - Ministério da Educação";"757.250,15";"119.981,18";"119.981,18";"18.715,78";
"05/2025";"12 - Educação";"131 - Comunicação social";"26000 - Ministério da Educação";"10.500,00";"267.680,82";"231.394,70";"1.070.143,85";
"05/2025";"18 - Gestão ambiental";"542 - Controle ambiental";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"0,00";
"05/2025";"04 - Administração";"124 - Controle interno";"26000 - Ministério da Educação";"4.250,00";"4.250,00";"0,00";"0,00";
"05/2025";"12 - Educação";"571 - Desenvolvimento científico";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"100.000.000,00";
"05/2025";"24 - Comunicações";"122 - Administração geral";"26000 - Ministério da Educação";"1.818.979,64";"1.818.979,64";"1.818.979,64";"0,00";
"05/2025";"19 - Ciência e Tecnologia";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"0,00";"0,00";"2.000.000,00";"58.333,34";
"05/2025";"05 - Defesa nacional";"153 - Defesa terrestre";"26000 - Ministério da Educação";"1.067.935,59";"1.067.935,59";"1.067.935,59";"0,00";
"05/2025";"04 - Administração";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"35.995,90";"28.862,23";"22.264,29";"0,00";
"05/2025";"25 - Energia";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"40.800,00";"40.800,00";"0,00";
"05/2025";"15 - Urbanismo";"845 - Outras transferências";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"577.500,00";
"05/2025";"25 - Energia";"665 - Normalização e qualidade";"26000 - Ministério da Educação";"255.310,00";"255.309,99";"65.999,99";"0,00";
"05/2025";"04 - Administração";"183 - Informação e inteligência";"26000 - Ministério da Educação";"1.042.599,39";"500.000,00";"500.000,00";"0,00";
"05/2025";"18 - Gestão ambiental";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"94.000,00";"0,00";"0,00";"742.814,30";
"05/2025";"26 - Transporte";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"0,00";"3.061.738,41";"0,00";"297.547,44";
"05/2025";"23 - Comércio e serviços";"695 - Turismo";"26000 - Ministério da Educação";"572.450,00";"537.815,64";"537.815,64";"63.833,65";
"05/2025";"02 - Judiciária";"061 - Ação judiciária";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"30.111,49";
"05/2025";"11 - Trabalho";"334 - Fomento ao trabalho";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"13.258,31";
"05/2025";"26 - Transporte";"122 - Administração geral";"26000 - Ministério da Educação";"346.059,78";"0,00";"0,00";"87.467,12";
"05/2025";"13 - Cultura";"391 - Patrimônio histórico, artístico e arqueológico";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"844.528,35";
"05/2025";"19 - Ciência e Tecnologia";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"0,00";"0,00";"181.100,00";"0,00";
"05/2025";"04 - Administração";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"2.011,44";
"05/2025";"04 - Administração";"391 - Patrimônio histórico, artístico e arqueológico";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"104.707,11";
"05/2025";"10 - Saúde";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"0,00";"450.000,00";"0,00";"18.601,62";
"05/2025";"14 - Direitos da cidadania";"423 - Assistência aos povos indígenas";"26000 - Ministério da Educação";"6.226.000,00";"6.565.159,00";"6.226.000,00";"49.436,28";
"05/2025";"21 - Organização agrária";"631 - Reforma agrária";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.232.904,52";
"05/2025";"06 - Segurança pública";"422 - Direitos individuais, coletivos e difusos";"26000 - Ministério da Educação";"135.556,00";"0,00";"1.220.004,00";"307.244,89";
"05/2025";"10 - Saúde";"541 - Preservação e conservação ambiental";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"38.800,00";
"05/2025";"19 - Ciência e Tecnologia";"572 - Desenvolvimento tecnológico e engenharia";"26000 - Ministério da Educação";"109.926,60";"0,00";"0,00";"417.041,03";
"05/2025";"20 - Agricultura";"691 - Promoção comercial";"26000 - Ministério da Educação";"0,00";"37.500,00";"75.000,00";"0,00";
"05/2025";"12 - Educação";"301 - Atenção básica";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"16.623,33";
"05/2025";"27 - Desporto e lazer";"812 - Desporto comunitário";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"756.100,00";
"05/2025";"26 - Transporte";"781 - Transporte aéreo";"26000 - Ministério da Educação";"5.072.331,60";"5.072.332,00";"5.749.796,00";"0,00";
"05/2025";"20 - Agricultura";"122 - Administração geral";"26000 - Ministério da Educação";"349.000,00";"1.234.773,72";"2.999.543,10";"2.000.000,00";
"05/2025";"10 - Saúde";"303 - Suporte profilático e terapêutico";"26000 - Ministério da Educação";"2.100.000,00";"0,00";"0,00";"4.967.795,29";
"05/2025";"21 - Organização agrária";"608 - Promoção da produção agropecuária";"26000 - Ministério da Educação";"7.999.815,10";"5.690.000,00";"3.311.262,00";"515.454,01";
"05/2025";"10 - Saúde";"571 - Desenvolvimento científico";"26000 - Ministério da Educação";"6.986.677,25";"11.089.345,62";"0,00";"67.028,00";
"05/2025";"21 - Organização agrária";"363 - Ensino profissional";"26000 - Ministério da Educação";"6.798.290,86";"699.813,51";"155.000,00";"2.766.568,98";
"05/2025";"27 - Desporto e lazer";"811 - Desporto de rendimento";"26000 - Ministério da Educação";"2.994.155,44";"2.994.155,44";"3.572.155,44";"12.812,49";
"05/2025";"18 - Gestão ambiental";"543 - Recuperação de áreas degradadas";"26000 - Ministério da Educação";"5.323,20";"7.983,80";"13.309,00";"0,00";
"05/2025";"21 - Organização agrária";"606 - Extensão rural";"26000 - Ministério da Educação";"12.936.087,70";"7.331.065,02";"3.340.000,00";"361.337,41";
"05/2025";"06 - Segurança pública";"181 - Policiamento";"26000 - Ministério da Educação";"7.400,79";"150.000,00";"150.000,00";"13.347.765,22";
"05/2025";"01 - Legislativa";"031 - Ação legislativa";"26000 - Ministério da Educação";"143.500,00";"61.500,00";"0,00";"86.690,36";
